method,step,threshold,estimate,lower_bound,mode_error,admissible,unsafe
fixed_controller_relative_contract,40,1.0,1.0044324359461774,0.5264324359461774,0.3,0,0
fixed_controller_relative_contract,41,1.0,0.9869764947571923,0.5089764947571922,0.3,0,0
fixed_controller_relative_contract,42,1.0,0.9884356298920043,0.5104356298920043,0.3,0,0
fixed_controller_relative_contract,43,1.0,0.961358659026126,0.483358659026126,0.3,0,0
fixed_controller_relative_contract,44,1.0,0.9759144969566164,0.4979144969566163,0.3,0,0
fixed_controller_relative_contract,45,1.0,0.9633569841724318,0.4853569841724317,0.3,0,0
fixed_controller_relative_contract,46,1.0,0.95904806813369,0.55304806813369,0.3,0,0
fixed_controller_relative_contract,47,1.0,0.9526473019089285,0.5466473019089285,0.3,0,0
fixed_controller_relative_contract,48,1.0,0.9489061809984939,0.5429061809984939,0.3,0,0
fixed_controller_relative_contract,49,1.0,0.9350670885257376,0.5290670885257376,0.3,0,0
fixed_controller_relative_contract,50,1.0,0.9335308427337955,0.5275308427337955,0.3,0,0
fixed_controller_relative_contract,51,1.0,0.9461392537657174,0.5401392537657174,0.3,0,0
fixed_controller_relative_contract,52,1.0,0.9529381641580883,0.5469381641580883,0.3,0,0
fixed_controller_relative_contract,53,1.0,0.9305957822963914,0.5245957822963914,0.3,0,0
fixed_controller_relative_contract,54,1.0,0.9470730908773372,0.5410730908773371,0.3,0,0
fixed_controller_relative_contract,55,1.0,0.9382524350340355,0.5322524350340355,0.3,0,0
fixed_controller_relative_contract,56,1.0,0.9431968234980121,0.5371968234980121,0.03,0,0
fixed_controller_relative_contract,57,1.0,0.9046492594128707,0.49864925941287064,0.03,0,0
fixed_controller_relative_contract,58,1.0,0.8930499984603351,0.48704999846033503,0.03,0,0
fixed_controller_relative_contract,59,1.0,0.9086867791604255,0.5026867791604255,0.03,0,0
fixed_controller_relative_contract,60,1.0,0.8857247108052718,0.4797247108052718,0.03,0,0
fixed_controller_relative_contract,61,1.0,0.919423911634865,0.513423911634865,0.03,0,0
fixed_controller_relative_contract,62,1.0,0.8972736077369718,0.4912736077369718,0.03,0,0
fixed_controller_relative_contract,63,1.0,0.8853558933415723,0.47935589334157225,0.03,0,0
fixed_controller_relative_contract,64,1.0,0.8842211742715879,0.47822117427158783,0.03,0,0
fixed_controller_relative_contract,65,1.0,0.8716875913604796,0.46568759136047955,0.03,0,0
fixed_controller_relative_contract,66,1.0,0.8866863503225236,0.4806863503225236,0.03,0,0
fixed_controller_relative_contract,67,1.0,0.8641884138364502,0.45818841383645015,0.03,0,0
fixed_controller_relative_contract,68,1.0,0.8827469747012087,0.47674697470120864,0.03,0,0
fixed_controller_relative_contract,69,1.0,0.8637246315695739,0.4577246315695739,0.03,0,0
fixed_controller_relative_contract,70,1.0,0.8521615239461945,0.44616152394619446,0.03,0,0
fixed_controller_relative_contract,71,1.0,0.8892724623751648,0.48327246237516475,0.03,0,0
fixed_controller_relative_contract,72,1.0,0.8375491633251021,0.43154916332510207,0.03,0,0
fixed_controller_relative_contract,73,1.0,0.8616378229988203,0.4556378229988203,0.03,0,0
fixed_controller_relative_contract,74,1.0,0.8326548422507063,0.42665484225070627,0.03,0,0
fixed_controller_relative_contract,75,1.0,0.867993704917526,0.461993704917526,0.03,0,0
fixed_controller_relative_contract,76,1.0,0.8307021266525139,0.42470212665251383,0.03,0,0
fixed_controller_relative_contract,77,1.0,0.8459952230086599,0.4399952230086599,0.03,0,0
fixed_controller_relative_contract,78,1.0,0.8186118419760253,0.4126118419760253,0.03,0,0
fixed_controller_relative_contract,79,1.0,0.8501534040240118,0.4441534040240118,0.03,0,0
adaptive_mode_calibrated_contract,0,1.0,1.1654458857778827,0.7314458857778827,0.03,0,0
adaptive_mode_calibrated_contract,1,1.0,1.1703165533654831,0.7363165533654832,0.03,0,0
adaptive_mode_calibrated_contract,2,1.0,1.1337789831811909,0.6997789831811909,0.03,0,0
adaptive_mode_calibrated_contract,3,1.0,1.1588717926827563,0.7248717926827564,0.03,0,0
adaptive_mode_calibrated_contract,4,1.0,1.1531946033167735,0.7191946033167735,0.03,0,0
adaptive_mode_calibrated_contract,5,1.0,1.1423326722186682,0.7083326722186682,0.03,0,0
adaptive_mode_calibrated_contract,6,1.0,1.122676453588365,0.6886764535883652,0.03,0,0
adaptive_mode_calibrated_contract,7,1.0,1.0987418413399124,0.6647418413399124,0.03,0,0
adaptive_mode_calibrated_contract,8,1.0,1.1311979806999528,0.6971979806999529,0.03,0,0
adaptive_mode_calibrated_contract,9,1.0,1.1197642603213844,0.6857642603213845,0.03,0,0
adaptive_mode_calibrated_contract,10,1.0,1.1035894182846873,0.6695894182846873,0.03,0,0
adaptive_mode_calibrated_contract,11,1.0,1.10980158472152,0.67580158472152,0.03,0,0
adaptive_mode_calibrated_contract,12,1.0,1.0913526158932325,0.6573526158932326,0.03,0,0
adaptive_mode_calibrated_contract,13,1.0,1.0760117339574087,0.6420117339574087,0.03,0,0
adaptive_mode_calibrated_contract,14,1.0,1.1104651703954769,0.6764651703954769,0.03,0,0
adaptive_mode_calibrated_contract,15,1.0,1.0694329278030321,0.6354329278030322,0.03,0,0
adaptive_mode_calibrated_contract,16,1.0,1.0812791522763514,0.6472791522763515,0.03,0,0
adaptive_mode_calibrated_contract,17,1.0,1.07520005871006,0.6412000587100601,0.03,0,0
adaptive_mode_calibrated_contract,18,1.0,1.0702182318462505,0.6362182318462506,0.03,0,0
adaptive_mode_calibrated_contract,19,1.0,1.0636362624010616,0.6296362624010616,0.03,0,0
adaptive_mode_calibrated_contract,20,1.0,1.0778002159631002,0.6438002159631002,0.03,0,0
adaptive_mode_calibrated_contract,21,1.0,1.0793462357405799,0.6453462357405799,0.03,0,0
adaptive_mode_calibrated_contract,22,1.0,1.044578809264317,0.610578809264317,0.03,0,0
adaptive_mode_calibrated_contract,23,1.0,1.0361255179321698,0.6021255179321698,0.03,0,0
adaptive_mode_calibrated_contract,24,1.0,1.0699669654676616,0.6359669654676616,0.03,0,0
adaptive_mode_calibrated_contract,25,1.0,1.0457420938535174,0.6117420938535174,0.03,0,0
adaptive_mode_calibrated_contract,26,1.0,1.0533745107466732,0.6193745107466733,0.03,0,0
adaptive_mode_calibrated_contract,27,1.0,1.0604114612696987,0.6264114612696987,0.03,0,0
adaptive_mode_calibrated_contract,28,1.0,1.0238396859535963,0.5178396859535963,0.03,0,0
adaptive_mode_calibrated_contract,29,1.0,1.0371077998757867,0.5311077998757867,0.03,0,0
adaptive_mode_calibrated_contract,30,1.0,1.0302090596202902,0.5242090596202902,0.03,0,0
adaptive_mode_calibrated_contract,31,1.0,1.0029764028273054,0.4969764028273054,0.03,0,0
adaptive_mode_calibrated_contract,32,1.0,1.0316857050834125,0.5256857050834125,0.03,0,0
adaptive_mode_calibrated_contract,33,1.0,1.022696617628104,0.516696617628104,0.03,0,0
adaptive_mode_calibrated_contract,34,1.0,1.0279179354831829,0.5219179354831829,0.03,0,0
adaptive_mode_calibrated_contract,35,1.0,1.021118504136749,0.515118504136749,0.03,0,0
adaptive_mode_calibrated_contract,36,1.0,1.0193701915209832,0.5133701915209832,0.03,0,0
adaptive_mode_calibrated_contract,37,1.0,0.982960032164465,0.47696003216446503,0.03,0,0
adaptive_mode_calibrated_contract,38,1.0,0.9904760237765852,0.48447602377658516,0.3,0,0
adaptive_mode_calibrated_contract,39,1.0,1.0073724065552763,0.5013724065552763,0.3,0,0
adaptive_mode_calibrated_contract,40,1.0,1.0108783230307508,0.5048783230307508,0.3,0,0
adaptive_mode_calibrated_contract,41,1.0,0.9866615516757765,0.4806615516757765,0.3,0,0
adaptive_mode_calibrated_contract,42,1.0,1.0009897790108355,0.4949897790108355,0.3,0,0
adaptive_mode_calibrated_contract,43,1.0,0.9792916080883682,0.47329160808836823,0.3,0,0
adaptive_mode_calibrated_contract,44,1.0,0.9866251886333569,0.4806251886333569,0.3,0,0
adaptive_mode_calibrated_contract,45,1.0,0.9833262594032022,0.47732625940320217,0.3,0,0
adaptive_mode_calibrated_contract,46,1.0,0.9716154822923224,0.5376154822923225,0.3,0,0
adaptive_mode_calibrated_contract,47,1.0,0.9380947178454366,0.5040947178454367,0.3,0,0
adaptive_mode_calibrated_contract,48,1.0,0.9675506763398022,0.5335506763398021,0.3,0,0
adaptive_mode_calibrated_contract,49,1.0,0.9750841906242883,0.5410841906242883,0.3,0,0
adaptive_mode_calibrated_contract,50,1.0,0.9462422034902505,0.5122422034902505,0.3,0,0
adaptive_mode_calibrated_contract,51,1.0,0.9224767414166878,0.4884767414166878,0.3,0,0
adaptive_mode_calibrated_contract,52,1.0,0.9311505725461403,0.4971505725461403,0.3,0,0
adaptive_mode_calibrated_contract,53,1.0,0.9283626585043965,0.4943626585043965,0.3,0,0
adaptive_mode_calibrated_contract,54,1.0,0.9211816104813462,0.4871816104813462,0.3,0,0
adaptive_mode_calibrated_contract,55,1.0,0.9330687410834939,0.4990687410834939,0.3,0,0
adaptive_mode_calibrated_contract,56,1.0,0.9442794109326003,0.5102794109326003,0.03,0,0
adaptive_mode_calibrated_contract,57,1.0,0.9213711203910165,0.48737112039101654,0.03,0,0
adaptive_mode_calibrated_contract,58,1.0,0.9158698140269079,0.4818698140269079,0.03,0,0
adaptive_mode_calibrated_contract,59,1.0,0.9377650735743145,0.5037650735743144,0.03,0,0
adaptive_mode_calibrated_contract,60,1.0,0.9001531631515141,0.46615316315151406,0.03,0,0
adaptive_mode_calibrated_contract,61,1.0,0.9181906341514111,0.4841906341514111,0.03,0,0
adaptive_mode_calibrated_contract,62,1.0,0.8817911440900368,0.4477911440900368,0.03,0,0
adaptive_mode_calibrated_contract,63,1.0,0.9166730893663055,0.48267308936630554,0.03,0,0
adaptive_mode_calibrated_contract,64,1.0,0.8727375408653996,0.43873754086539957,0.03,0,0
adaptive_mode_calibrated_contract,65,1.0,0.9015705210390996,0.46757052103909963,0.03,0,0
adaptive_mode_calibrated_contract,66,1.0,0.8986560596019706,0.4646560596019706,0.03,0,0
adaptive_mode_calibrated_contract,67,1.0,0.8619204939412771,0.4279204939412771,0.03,0,0
adaptive_mode_calibrated_contract,68,1.0,0.8683468878107733,0.4343468878107733,0.03,0,0
adaptive_mode_calibrated_contract,69,1.0,0.8870705452279539,0.4530705452279539,0.03,0,0
adaptive_mode_calibrated_contract,70,1.0,0.8548703977755866,0.4208703977755866,0.03,0,0
adaptive_mode_calibrated_contract,71,1.0,0.8866990342614737,0.4526990342614737,0.03,0,0
adaptive_mode_calibrated_contract,72,1.0,0.8826532069643577,0.4486532069643577,0.03,0,0
